code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB
sh600370,2015-04-14,12.9,12.95,12.48,12.54,-0.039816232771822446,20582300.0,260780000.0,3999000000.0,3999000000.0,0.06454164591147786,33.57326700259907,2014-12-31 00:00:00,2015-03-31 00:00:00,265.6835949914193,3.590567630374255,31.318837756432348,3.3652992030091244
sh600371,2015-04-14,17.45,17.5,16.89,17.03,-0.029076396807297455,8629900.0,147770000.0,3484000000.0000005,3484000000.0000005,0.042183466417910445,44.30679017429941,2014-09-30 00:00:00,2014-10-29 00:00:00,-56.39412287339701,10.712817294501543,56.61233562196638,10.565064197532347
sh600372,2015-04-14,31.38,31.86,30.85,31.15,-0.007329509241555177,26516800.0,830020000.0,54798000000.0,54798000000.0,0.015073512171977077,92.16891523979744,2014-12-31 00:00:00,2015-03-31 00:00:00,91.23927242904426,8.294346796891018,601.2120744229136,10.62432851856273
sh600373,2015-04-14,22.22,22.22,21.38,21.55,-0.03102517985611497,16742300.0,363030000.0,25551000000.0,29695000000.0,0.014120643614731322,84.37136923383072,2014-12-31 00:00:00,2015-03-27 00:00:00,31.577451208808267,2.432742844744496,31.555765113820392,3.984671495731038
sh600375,2015-04-14,15.5,16.29,15.3,15.8,0.015424164524421524,22967600.0,364680000.0,8394000000.0,8781000000.0,0.043231841791756015,59.24985736349934,2014-09-30 00:00:00,2014-10-31 00:00:00,57.767169092074425,1.5540115120139353,14.232375552745623,2.170017596274255
sh600376,2015-04-14,12.35,12.4,12.09,12.13,-0.021774193548387055,73660500.0,898720000.0,27195999999.999996,27195999999.999996,0.03285416476687749,89.22078535127618,2014-12-31 00:00:00,2015-04-09 00:00:00,16.504546573979965,1.3043143989105266,8.265628545515131,1.8656805373529088
sh600377,2015-04-14,8.74,9.1,8.5,8.85,0.018411967779056404,29197300.0,258720000.0,33612000000.0,44584000000.0,0.007687614691181721,19.560866748722756,2014-12-31 00:00:00,2015-03-30 00:00:00,17.315864854077155,5.658538831003422,14.419105559257636,2.1910420298803666
sh600378,2015-04-14,17.4,17.8,17.0,17.61,0.013816925734024155,8050400.0,139560000.0,5234000000.0,5234000000.0,0.027085889186090943,62.72618029784617,2014-12-31 00:00:00,2015-03-21 00:00:00,65.63263433397312,8.273198618352945,54.912128211326014,7.012137986731711
sh600380,2015-04-14,24.11,25.63,23.93,25.63,0.09999999999999987,50703600.0,1281290000.0,39620000000.0,39620000000.0,0.0327999310449268,238.408071897905,2014-12-31 00:00:00,2015-03-31 00:00:00,111.84471781355137,5.341098870137735,40.450814303458436,9.101578660473473
sh600381,2015-04-14,36.41,36.5,35.8,35.99,-0.011263736263736224,4952000.0,178720000.0,6734000000.0,24772000000.0,0.026466064746064746,36.616855801845624,2014-12-31 00:00:00,2015-01-31 00:00:00,90.21724619282932,239.42259948590095,-79.86898991977735,29.48987614476719
sh600383,2015-04-14,11.9,11.96,11.59,11.72,-0.017602682313495266,99336700.0,1167450000.0,52640000000.0,52640000000.0,0.022116757674772034,151.45564238132326,2014-12-31 00:00:00,2015-03-21 00:00:00,12.902987010296071,1.1302183327691282,-54.21592501048372,1.6382467903942943
sh600385,2015-04-14,17.34,17.6,16.77,16.85,-0.028258362168396722,5411600.0,92290000.0,2406000000.0,2496000000.0,0.037899193682460516,40.79336331242296,2014-09-30 00:00:00,2014-10-29 00:00:00,49.82915125925757,1.4369212562712315,-106.18573166843694,87.4297014625647
sh600386,2015-04-14,15.68,16.2,15.6,15.77,-0.001898734177215311,15592300.0,247800000.0,6358000000.0,6358000000.0,0.03867420116388801,40.48502143531554,2014-12-31 00:00:00,2015-03-28 00:00:00,31.89177227083139,2.0044395412195954,16.27927950334924,3.55602971855816
sh600387,2015-04-14,18.25,18.25,17.6,17.92,-0.017004936917169422,15796800.0,284000000.0,6912000000.0,6919000000.0,0.040954666666666674,50.1643261274388,2014-09-30 00:00:00,2014-10-30 00:00:00,114.30326757352348,1.6554783976204521,-11.143423149005072,5.583546256256722
sh600388,2015-04-14,39.6,39.6,38.71,38.91,-0.01841574167507576,18640400.0,728190000.0,16638999999.999998,16638999999.999998,0.04359023763447323,123.00566410708029,2014-09-30 00:00:00,2014-10-31 00:00:00,39.87685953110764,2.9267991128653206,48.35709892169511,5.643888909983015
sh600389,2015-04-14,37.55,38.01,36.66,37.99,0.013066666666666782,4549400.0,169830000.0,7522000000.0,7522000000.0,0.02297682876894443,75.72338820987294,2014-12-31 00:00:00,2015-03-31 00:00:00,37.2821608932802,2.527631288123221,18.023600051618004,5.6420577010671815
sh600390,2015-04-14,15.78,15.78,15.27,15.39,-0.02718078381795197,20130800.0,312380000.0,5878000000.0,6012000000.0,0.05270721537938075,71.27097637306004,2014-12-31 00:00:00,2015-02-14 00:00:00,-207.44811977005205,4.461309367669738,-34.40977817749901,6.52931029311989
sh600391,2015-04-14,46.0,46.0,44.71,45.12,-0.02358796797230045,10670400.0,483680000.0,14894999999.999998,14894999999.999998,0.03232282296072508,105.7866687617633,2014-12-31 00:00:00,2015-03-31 00:00:00,503.66136810144667,7.587874804774509,539.5257625943153,8.918735729676916
sh600392,2015-04-14,32.09,32.45,31.2,31.45,-0.015032884434700966,9739100.0,308890000.0,4925000000.0,11838000000.0,0.062191816243654816,94.26260424311303,2014-12-31 00:00:00,2015-03-25 00:00:00,61.57069043025348,7.8166186075089055,-109.24235761438779,9.43518517512583
sh600393,2015-04-14,10.55,11.5,10.43,10.99,0.04071969696969702,16636100.0,183960000.0,3182000000.0,3297000000.0,0.05745780609679447,46.74219962230758,2014-12-31 00:00:00,2015-01-27 00:00:00,53.57152229004836,3.699068234520019,-631.7897965917942,3.330298033852806
sh600395,2015-04-14,13.8,13.97,13.47,13.51,-0.019593613933236553,35301700.0,485480000.0,22360000000.0,22360000000.0,0.02132942607334526,56.403920001828055,2014-09-30 00:00:00,2014-10-29 00:00:00,45.23332329573895,3.950656280710711,26.409153827689675,3.0953475224815805
sh600396,2015-04-14,8.24,8.78,8.06,8.59,0.04374240583232081,69245100.0,585020000.0,6981999999.999999,7462000000.0,0.08519269679175022,55.28796869934615,2014-12-31 00:00:00,2015-04-02 00:00:00,26.941835118478213,1.61779537242723,4.494490194529279,3.5425865088078026
sh600397,2015-04-14,9.5,9.51,9.1,9.27,-0.030334728033472924,56824700.0,528400000.0,9177000000.0,9177000000.0,0.057400563255966,37.20037992995736,2014-12-31 00:00:00,2015-03-28 00:00:00,93.23055043791588,0.8352100312408359,16.816656849657644,2.5436839140347365
sh600398,2015-04-14,14.86,14.94,14.57,14.63,-0.015477792732166762,12578100.0,185130000.0,22402000000.0,65729000000.0,0.008214338139451835,97.9387259448374,2014-12-31 00:00:00,2015-03-03 00:00:00,7.196290994258313,1.3850660008945834,8.885019495417927,2.427200908665453
sh600399,2015-04-14,34.24,34.24,32.76,32.91,-0.04247890602269422,21500300.0,717460000.0,14869999999.999998,17113000000.0,0.04758405332885003,45.028630041915804,2014-12-31 00:00:00,2015-03-27 00:00:00,364.41954201178186,3.138545767073555,21.239520610273185,9.787057887280213
sh600400,2015-04-14,11.74,12.2,11.29,11.32,-0.035775127768313486,19617000.0,227660000.0,6344000000.0,6344000000.0,0.035003852459016396,43.31840145946268,2014-12-31 00:00:00,2015-03-16 00:00:00,96.80007859392659,2.231867212304093,9.211972958884601,4.388632502619209
sh600401,2015-04-14,14.4,14.4,13.4,14.4,0.10007639419404124,181687000.0,2601680000.0,13774000000.0,22680000000.0,0.1899443008566865,98.38975169379097,2014-09-30 00:00:00,2014-10-31 00:00:00,-954.0190687933294,3.823061835357441,181.33234050731016,3.859862986412046
sh600403,2015-04-14,8.2,8.25,7.97,8.08,-0.02533172496984304,28162500.0,227960000.0,19318000000.0,19318000000.0,0.011779324981882182,41.15848959039204,2014-09-30 00:00:00,2014-10-28 00:00:00,97.09109398192174,2.1521972826091154,66.90307299928385,1.8837908624384614
sh600405,2015-04-14,13.66,14.04,13.61,13.95,0.006493506493506551,28319200.0,390760000.0,5913000000.0,5913000000.0,0.06681089802130898,87.38362021009837,2014-09-30 00:00:00,2014-10-25 00:00:00,105.6958284218392,6.566140885509683,62.55747098605481,8.1917429170281
sh600406,2015-04-14,23.25,24.1,23.01,23.41,0.0029991431019709136,104507800.0,2461690000.0,51637000000.0,56862000000.0,0.047379351976296065,579.087858885953,2014-12-31 00:00:00,2015-03-28 00:00:00,42.12283322326675,6.067816196863363,31.914953918797217,7.5617175995444486
sh600408,2015-04-14,5.02,5.24,4.94,5.19,0.03592814371257491,91496900.0,466890000.0,5225000000.0,5225000000.0,0.09088400210526316,21.910384030052633,2014-09-30 00:00:00,2014-10-25 00:00:00,-11.2515522051801,1.3357327442040623,-24.216150308769627,2.7655254677824574
sh600409,2015-04-14,10.52,10.77,10.32,10.71,0.020000000000000018,60091600.0,633450000.0,19818000000.0,19818000000.0,0.03247457039055405,63.38423466550728,2014-09-30 00:00:00,2014-10-31 00:00:00,40.96843463538456,1.6283952278811535,31.132752007397634,3.276137853038537
sh600410,2015-04-14,33.41,33.42,32.0,32.06,-0.040694195092758845,43632300.0,1417040000.0,20437000000.0,20561000000.0,0.06844700973724127,283.8006708129991,2014-12-31 00:00:00,2015-04-10 00:00:00,216.12657493983377,4.805570024395088,74.3642736030024,8.879213887688746
sh600415,2015-04-14,29.0,30.48,28.37,28.49,-0.0021015761821366885,82091600.0,2409540000.0,77539000000.0,77539000000.0,0.030162752730883813,562.9705556727879,2014-12-31 00:00:00,2015-03-28 00:00:00,189.4536236170431,20.159559093198016,68.44007370777526,8.786817732615411
sh600416,2015-04-14,19.0,19.11,18.54,18.69,-0.016315789473684172,13761600.0,257520000.0,11373000000.0,13894000000.0,0.02261534370878396,63.27895676742573,2014-09-30 00:00:00,2014-10-31 00:00:00,175.87492271532284,1.4577164862465841,-50.33327093183521,5.372685436048591
sh600418,2015-04-14,15.32,15.51,15.01,15.17,-0.009791122715404721,33283800.0,505750000.0,16216999999.999998,19492000000.0,0.03113493531479312,90.47590045851554,2014-09-30 00:00:00,2014-10-25 00:00:00,34.25263362999108,0.6088057945016723,-16.65101453743225,2.9404873449946836
sh600419,2015-04-14,27.09,27.69,26.61,26.94,-0.006637168141592875,2058200.0,55940000.0,2161000000.0,2327000000.0,0.02565844886626562,36.86691991887051,2014-12-31 00:00:00,2015-03-20 00:00:00,185.2947057963836,7.127792354141837,47.262075208348264,8.734308808015145
sh600420,2015-04-14,44.8,45.99,42.98,43.2,-0.03334079212351748,6534500.0,288810000.0,12430000000.0,12430000000.0,0.02271041029766694,190.47793810498308,2014-12-31 00:00:00,2015-04-09 00:00:00,65.4246087396373,4.521944620414152,48.08270224786633,10.650435928259453
sh600421,2015-04-14,13.2,13.48,12.88,13.14,-0.004545454545454408,3793700.0,49940000.0,2570000000.0,2570000000.0,0.019396582879377434,25.22902563378454,2014-09-30 00:00:00,2014-10-30 00:00:00,-3142.0360304575734,46.61473536858497,19.64703310148665,673.3624412920761
sh600422,2015-04-14,34.15,36.75,34.11,35.91,0.04969307220111063,14929100.0,526240000.0,12222000000.0,12250000000.0,0.04386385051546391,170.06469352738844,2014-12-31 00:00:00,2015-03-12 00:00:00,41.91785203693925,2.972924479374472,32.3110340682671,6.366084004788824
sh600423,2015-04-14,9.51,9.55,9.3,9.41,-0.01051524710830698,13625200.0,128380000.0,3758000000.0,3758000000.0,0.03411738477913784,31.37722179904531,2014-12-31 00:00:00,2015-03-06 00:00:00,427.4357621329737,1.2121606533556653,7.709726139464478,2.8848760433097587
sh600425,2015-04-14,9.2,9.76,9.0,9.54,0.0380848748639826,102188100.0,969340000.0,13154000000.0,13154000000.0,0.0741123972935989,57.65473780996867,2014-09-30 00:00:00,2014-10-31 00:00:00,-85.51596650308574,4.937420557986668,1182.7411593294369,2.591720989036313
sh600426,2015-04-14,14.05,14.45,13.9,14.14,0.00855920114122699,48166500.0,682180000.0,13484000000.0,13484000000.0,0.05050981237021655,70.67953372004695,2014-12-31 00:00:00,2015-04-02 00:00:00,16.762531592748726,1.3886806031666437,8.393300318102522,2.0391155430068078
sh600428,2015-04-14,8.35,8.65,8.22,8.45,0.011976047904191489,83089300.0,703430000.0,14284000000.0,14284000000.0,0.04915321933632035,53.09541878649301,2014-12-31 00:00:00,2015-03-31 00:00:00,72.20617640524323,1.8639789487291072,18.316844560439073,2.187993997905221
sh600429,2015-04-14,11.35,11.5,11.08,11.41,0.0017559262510973284,15821400.0,178790000.0,10098000000.0,17087000000.0,0.01787702257872846,16.252706752969157,2014-09-30 00:00:00,2014-10-30 00:00:00,-354.61230105848483,2.264882194194959,-84.84600122590001,6.220749487569579
sh600432,2015-04-14,17.04,17.33,16.7,17.31,0.014059753954305698,33151300.0,564320000.0,14041000000.0,27760000000.000004,0.04086952517626949,85.60662653381979,2014-12-31 00:00:00,2015-04-03 00:00:00,-51.5585208572237,7.847976845067969,-39.60844614075071,3.385141711497141
sh600433,2015-04-14,18.28,18.28,17.75,17.85,-0.022988505747126298,23689400.0,426030000.0,21246000000.0,22693000000.0,0.019902842417396215,111.26880807141262,2014-12-31 00:00:00,2015-03-31 00:00:00,168.70179948586127,22.07126111600211,156.99898852192277,12.121673076100345
sh600435,2015-04-14,32.28,32.55,31.0,31.99,-0.011128284389490095,15434400.0,493650000.0,23822000000.0,23822000000.0,0.0207264904709932,213.8232921450644,2014-09-30 00:00:00,2014-10-30 00:00:00,1085.6527829421316,22.567600769639235,121.72973851066938,11.55733804282011
sh600436,2015-04-14,135.8,144.39,135.0,143.44,0.05138166092501639,3388700.0,478890000.0,23077000000.0,23077000000.0,0.02106318533604888,242.78898142743404,2014-09-30 00:00:00,2014-10-24 00:00:00,61.793168537123314,16.3813749529482,95.97832309574015,8.664316584144602
sh600439,2015-04-14,7.24,7.24,7.1,7.17,-0.016460905349794275,39376100.0,281860000.0,6764000000.0,6764000000.0,0.04173959742755765,89.4236980452428,2014-12-31 00:00:00,2015-03-21 00:00:00,41.8335869526592,3.384456409778357,-144.19439998795247,2.8912451054247934
sh600444,2015-04-14,19.1,21.39,19.1,20.78,0.06400409626216086,7175300.0,147150000.0,2182000000.0,2182000000.0,0.06833305866177819,41.48108505840958,2014-09-30 00:00:00,2014-10-28 00:00:00,-163.49306887574338,5.399957084597542,-1078.7504051345575,-114.37171994907192
sh600446,2015-04-14,162.86,170.0,155.88,161.93,-0.03053343710710643,4103900.0,673880000.0,42978000000.0,43014000000.0,0.01546243489692401,873.8984039602943,2014-12-31 00:00:00,2015-03-20 00:00:00,280.49248133017267,18.16451788775988,426.1988535737134,51.33241183311423
sh600448,2015-04-14,8.74,9.45,8.63,9.11,0.03995433789954328,33637000.0,303900000.0,3638000000.0000005,3847999999.9999995,0.0842311902144035,16.60106158700488,2014-12-31 00:00:00,2015-03-24 00:00:00,158.23941003574205,1.7098690542956947,101.71725815823346,4.6585746272719915
sh600449,2015-04-14,14.73,15.48,14.73,15.09,0.030737704918032627,28359700.0,427610000.0,7216000000.0,7216000000.0,0.05930541477272727,52.96553435752532,2014-12-31 00:00:00,2015-03-20 00:00:00,26.576078390885876,1.853691518860731,14.631482224700889,1.7033910019276377
sh600452,2015-04-14,21.46,22.2,21.15,21.74,0.016362786348760983,4190600.0,91200000.0,3478000000.0,3478000000.0,0.026194262219666472,33.29607391841879,2014-12-31 00:00:00,2015-04-03 00:00:00,48.337428155329,2.741857289228864,22.960342187252465,6.619163360890853
sh600455,2015-04-14,39.9,39.9,38.41,38.68,-0.021255060728745057,1194300.0,46410000.0,1923000000.0,2416000000.0,0.024022633385335414,43.7081012507127,2014-09-30 00:00:00,2014-10-29 00:00:00,3244.6836919337584,10.731195250832052,68.81278749898564,18.86200230048044
sh600456,2015-04-14,23.47,24.4,23.11,24.0,0.019108280254777066,13846000.0,328370000.0,10326000000.0,10326000000.0,0.032181289947704826,62.34314139932216,2014-12-31 00:00:00,2015-03-27 00:00:00,865.6447249774578,4.161801838233193,39.590959404420026,2.85426718295603
sh600458,2015-04-14,23.23,24.45,22.4,22.62,-0.016521739130434754,57326000.0,1340560000.0,14961000000.000002,14961000000.000002,0.08667295768999397,177.28828066837053,2014-12-31 00:00:00,2015-03-28 00:00:00,323.1371781647003,2.4348629450106873,49.68504437598352,5.063160805958265
sh600459,2015-04-14,26.21,26.5,25.75,26.34,0.00726577437858511,10159000.0,265320000.0,6873999999.999999,6873999999.999999,0.03892756182717487,73.51486842586759,2014-09-30 00:00:00,2014-10-30 00:00:00,72.08457784129673,1.171886161255998,389.67732213459044,3.989132793656229
sh600460,2015-04-14,8.55,8.6,8.37,8.5,-0.013921113689094988,48533800.0,411420000.0,10601000000.0,10601000000.0,0.038914941986605035,125.01673952792127,2014-12-31 00:00:00,2015-03-10 00:00:00,64.50442086431781,5.668858549383137,39.675712201788734,4.419405208226439
sh600462,2015-04-14,8.88,9.3,8.74,9.09,0.01791713325867872,18909000.0,170080000.0,4852000000.0,4852000000.0,0.035425146331409724,41.02117801062155,2014-09-30 00:00:00,2014-10-29 00:00:00,-47.56923661894116,16.679031452549133,-86.82202379737211,15.097921214332997
sh600463,2015-04-14,14.81,16.02,14.38,15.96,0.07983761840324766,10085900.0,151270000.0,4022000000.0,4022000000.0,0.04002261660865241,45.96866208352702,2014-12-31 00:00:00,2015-01-31 00:00:00,95.423102672907,5.355221386875365,-44.648717496696804,5.082256431542223
sh600466,2015-04-14,15.8,15.8,14.67,15.07,-0.04861111111111105,34964300.0,531910000.0,6616000000.0,28288000000.0,0.07964207995767836,74.61044439153419,2014-09-30 00:00:00,2014-10-30 00:00:00,288.10045026225316,16.712273465802337,296.1630051159095,11.046445301485916
sh600467,2015-04-14,8.74,9.15,8.62,8.71,-0.007972665148063607,31946900.0,282970000.0,6363000000.0,6363000000.0,0.04373055146943266,38.77514773570899,2014-09-30 00:00:00,2014-10-28 00:00:00,95.33773970122134,7.118821355594354,68.2258716101013,2.19114067865646
sh600468,2015-04-14,19.01,21.03,19.01,20.19,0.054308093994778206,9243800.0,187670000.0,9211000000.0,9211000000.0,0.02026189577678862,117.52823392461447,2014-12-31 00:00:00,2015-02-28 00:00:00,184.70997065130496,9.85602301392845,30.95804685620244,14.06195162968916
sh600469,2015-04-14,21.97,23.81,21.78,23.58,0.0762209036969419,22671500.0,522410000.0,8841000000.0,8841000000.0,0.06046759077027485,38.10887842970259,2014-09-30 00:00:00,2014-10-28 00:00:00,23.73839022721224,1.0829361806151243,8.866212421567496,3.220401335184815
sh600470,2015-04-14,9.3,9.31,9.06,9.16,-0.01399354144241105,24069400.0,220850000.0,4778000000.0,4778000000.0,0.04614393135203014,21.756518398683973,2014-09-30 00:00:00,2014-10-25 00:00:00,-59.55427176277668,0.8493324620916199,4.5153509266475576,2.2960675333184772
sh600475,2015-04-14,19.9,20.14,19.2,19.5,0.04111051788574471,26781200.0,525400000.0,4992000000.0,4992000000.0,0.1046140625,47.418313603474864,2014-12-31 00:00:00,2015-04-03 00:00:00,59.980252655279635,1.5876121312129672,50.421732542444744,3.652528073892703
sh600476,2015-04-14,34.2,34.2,32.2,32.63,-0.04085831863609646,6302300.0,207360000.0,5256000000.0,5256000000.0,0.039125580098934555,66.98409070193544,2014-12-31 00:00:00,2015-03-31 00:00:00,728.3157001919557,32.56600779468344,-1060.5174206968277,22.775911001539797
sh600477,2015-04-14,9.89,10.9,9.83,10.9,0.09989909182643797,48356900.0,513070000.0,5052000000.0,6033000000.0,0.1043329790182106,90.80730252802341,2014-09-30 00:00:00,2014-10-30 00:00:00,73.17637692794582,1.4088734086080419,-25.163533669083378,5.203096287611351
sh600478,2015-04-14,27.88,29.4,27.41,28.65,0.06505576208178443,27431600.0,775140000.0,13530000000.000002,13530000000.000002,0.058086869179600875,108.5887897266094,2014-09-30 00:00:00,2014-10-31 00:00:00,-1144.6244411220532,16.0233274112829,431.66367481708863,14.66514764542579
sh600479,2015-04-14,25.5,26.8,25.22,25.44,-0.005084082909659671,10965700.0,286180000.0,7755000000.0,7755000000.0,0.03597258646034816,224.0822680687656,2014-09-30 00:00:00,2014-10-29 00:00:00,67.95809732646337,3.535229565925484,57.16594447467476,7.18696319317111
sh600480,2015-04-14,17.41,17.5,16.8,16.92,-0.028144744399770105,14795500.0,253050000.0,6120000000.0,6120000000.0,0.04090520588235294,33.22850634310141,2014-12-31 00:00:00,2015-03-21 00:00:00,42.74294347550995,0.8943244500873625,7.895663666505154,2.905830896198756
sh600481,2015-04-14,16.58,17.25,16.23,17.16,0.02877697841726623,44243900.0,737890000.0,13902000000.000002,13902000000.000002,0.05461266896849373,75.07103340745124,2014-12-31 00:00:00,2015-03-21 00:00:00,47.49870596474134,2.042011652794236,16.09774218846741,6.218790532217574
sh600482,2015-04-14,19.84,20.86,19.6,20.25,0.011488511488511488,31235700.0,635850000.0,10618000000.0,10864000000.0,0.05957081606705594,57.433560996198224,2014-12-31 00:00:00,2015-03-27 00:00:00,75.26146390051362,1.8900631029067951,33.050864055675596,5.212478648143017
sh600485,2015-04-14,44.11,44.11,43.0,43.2,-0.018404907975460016,5385300.0,232820000.0,5987000000.0,126306000000.0,0.03885835309837982,121.8987966118647,2014-09-30 00:00:00,2014-10-31 00:00:00,8539.230458048027,622.774040786901,92.18018441868819,14.652515295190737
sh600486,2015-04-14,39.8,41.49,38.71,40.73,0.025427995971802675,7762200.0,310190000.0,10518000000.0,10518000000.0,0.030058414717626925,120.70700001503653,2014-09-30 00:00:00,2014-10-28 00:00:00,24.545587825569395,3.63623242251687,25.144188261076962,4.079918269198663
sh600487,2015-04-14,26.92,27.79,26.41,26.94,0.0,14004500.0,379630000.0,10338000000.0,11147000000.0,0.03649460533952409,65.79089834386885,2014-09-30 00:00:00,2014-10-31 00:00:00,31.90596653478242,1.1633629972925061,73.64483298026124,2.778701028378173
sh600488,2015-04-14,9.8,9.98,9.4,9.43,-0.03873598369011222,59724600.0,573080000.0,8414000000.0,9061000000.0,0.06693641288328976,64.30616543078787,2014-12-31 00:00:00,2015-03-19 00:00:00,104.64861664110235,6.523674799807662,50.68634366848184,3.8155256403741946
sh600489,2015-04-14,12.9,13.13,12.67,13.05,0.010061919504644079,110684700.0,1430490000.0,38409000000.0,38409000000.0,0.03760668944778568,140.93257011019372,2014-09-30 00:00:00,2014-10-30 00:00:00,283.0486539599573,1.2878210511973005,32.51483276813943,3.7484735163964884
sh600490,2015-04-14,17.02,17.25,16.38,16.52,-0.027090694935217985,71517300.0,1194960000.0,13902000000.000002,24433000000.0,0.08498531117824773,230.98989752942248,2014-09-30 00:00:00,2014-10-25 00:00:00,234.7092177325018,9.333281840999687,60.61008309277053,15.0425787556657
sh600491,2015-04-14,16.07,16.78,15.9,16.03,-0.0061996280223185485,33718300.0,548560000.0,15190000000.0,15190000000.0,0.035582906451612904,167.69312972492193,2014-09-30 00:00:00,2014-10-30 00:00:00,63.572363726718926,0.9119019800327968,-23.97145831342756,4.7138635896372465
sh600493,2015-04-14,14.58,14.85,14.2,14.33,-0.018493150684931514,11320900.0,164520000.0,3897999999.9999995,3897999999.9999995,0.04161839327860442,36.117731553228396,2014-12-31 00:00:00,2015-03-31 00:00:00,389.18008745009644,5.017499975490231,20.9128388485534,6.164029425605372
sh600495,2015-04-14,26.0,27.0,25.51,25.92,-0.013698630136986245,82196300.0,2163010000.0,15888000000.0,17398000000.0,0.13409668277945622,106.16959983747046,2014-12-31 00:00:00,2015-03-31 00:00:00,123.9432309399028,6.951976646508079,177.8717155150525,5.7036680394785355
sh600496,2015-04-14,19.71,20.29,19.0,19.26,-0.022831050228310446,23614100.0,465280000.0,11297000000.0,13222999999.999998,0.04025914543684164,85.20772908525174,2014-09-30 00:00:00,2014-10-24 00:00:00,39.277079768966416,1.5840908254484418,30.19728335443199,4.570614550585909
sh600497,2015-04-14,14.02,14.1,13.76,13.89,-0.013494318181818121,39750800.0,552620000.0,23162000000.0,23162000000.0,0.02383812330541404,138.21041448294272,2014-09-30 00:00:00,2014-10-24 00:00:00,73.69040397139624,1.2043997126252632,21.470784423268775,3.2063290774131503
sh600498,2015-04-14,28.25,28.5,27.0,27.16,-0.027568922305764354,27319400.0,756640000.0,26250000000.0,27027999999.999996,0.028266472533333333,92.83356422036671,2014-09-30 00:00:00,2014-10-25 00:00:00,53.23601434560317,2.678665564846011,33.70424003780987,4.483158770155977
sh600499,2015-04-14,26.7,26.8,25.91,26.16,-0.020224719101123556,15550200.0,408390000.0,17281000000.0,18239000000.0,0.02353991273653145,372.0514500203683,2014-09-30 00:00:00,2014-10-25 00:00:00,37.589695422722514,3.9424554870538135,-161.04240447571627,5.017706325375346
sh600500,2015-04-14,13.61,13.87,13.33,13.5,-0.007352941176470562,48271400.0,656160000.0,23262000000.0,28120999999.999996,0.028014095950477172,79.49415837208942,2014-09-30 00:00:00,2014-10-31 00:00:00,34.58278540860891,0.7054849245010524,44.82983862730448,2.564454710896537
sh600501,2015-04-14,18.01,18.86,17.91,17.98,-0.011001100110010986,22969200.0,421930000.0,6998999999.999999,6998999999.999999,0.05900646035147879,84.728245378429,2014-09-30 00:00:00,2014-10-30 00:00:00,191.54033366704218,1.9268733143053416,38.045194143138396,5.760463430567326
sh600502,2015-04-14,15.95,16.52,15.74,16.24,0.016906700062617297,36732000.0,595900000.0,8151000000.000001,8151000000.000001,0.07318460066249538,93.36018617633665,2014-12-31 00:00:00,2015-03-11 00:00:00,35.344411306105954,0.9693084225193881,-8.642083925228292,4.624303198093256
sh600505,2015-04-14,11.7,12.12,11.57,11.91,0.01707941929974366,19194700.0,227790000.0,4342000000.0,4342000000.0,0.0526505935052971,38.445461677455704,2014-12-31 00:00:00,2015-04-02 00:00:00,70.25429577589408,5.689687048103412,25.729265905806255,4.664475029197027
sh600506,2015-04-14,18.01,18.71,17.66,18.55,0.02998334258745139,8110200.0,147540000.0,2740000000.0,2740000000.0,0.054906645985401466,24.60220673932012,2014-09-30 00:00:00,2014-10-28 00:00:00,-841.3861386462416,19.560290059739092,75.2103867092129,9.79417503854762
sh600507,2015-04-14,9.09,9.09,8.9,8.97,-0.014285714285714124,43375400.0,388750000.0,11895000000.0,11895000000.0,0.032709318032786885,82.89877669219656,2014-12-31 00:00:00,2015-03-18 00:00:00,20.894477740592645,1.0335163852728655,14.282505909704021,3.988426578501723
sh600508,2015-04-14,13.3,13.3,12.83,12.95,-0.021903323262839947,14599600.0,191030000.0,9359000000.0,9359000000.0,0.020201391174270753,39.842500307519416,2014-12-31 00:00:00,2015-03-21 00:00:00,188.63000264302457,1.4386529352276103,11.595834461848789,1.146498484565204
sh600509,2015-04-14,12.89,13.35,12.7,13.33,0.0454901960784313,45821200.0,597220000.0,11180000000.0,12073000000.0,0.054632969230769234,77.95130106398231,2014-09-30 00:00:00,2014-10-30 00:00:00,39.753070819591116,3.404754193927636,22.677674849403918,2.7887120534552468
sh600510,2015-04-14,14.83,15.42,14.6,15.41,0.0363147276395428,10937700.0,164690000.0,12259000000.0,12259000000.0,0.013749078799249533,80.226956680875,2014-12-31 00:00:00,2015-03-17 00:00:00,50.93894012327243,2.3241345089171146,-12.731915246535078,2.636075170263331
sh600511,2015-04-14,39.46,39.98,38.02,38.68,-0.03324168957760554,11667800.0,454150000.0,10739000000.0,18520000000.0,0.042025375174597264,202.32576170550453,2014-12-31 00:00:00,2015-03-21 00:00:00,38.126413401543296,1.5948443553244613,84.04853294628467,7.41994566567163
sh600512,2015-04-14,6.68,6.98,6.47,6.51,0.007739938080495223,109041800.0,731560000.0,4797000000.0,6627000000.0,0.14798042901813632,40.02754291047465,2014-12-31 00:00:00,2015-04-04 00:00:00,195.33945857063125,1.6105238588337458,649.8555819114407,4.008438932789601
